,statisticcat_desc,class_desc,Value,state_alpha,short_desc,group_desc,commodity_desc,year,Value_Harvested,Value_Planted,Value_Bearing
8480,AREA PLANTED,ALL CLASSES,3550000,KS,SORGHUM - ACRES PLANTED,FIELD CROPS,SORGHUM,2003.0,,3550000.0,
8481,AREA PLANTED,ALL CLASSES,3800000,KS,SORGHUM - ACRES PLANTED,FIELD CROPS,SORGHUM,2002.0,,3800000.0,
8482,AREA PLANTED,ALL CLASSES,4000000,KS,SORGHUM - ACRES PLANTED,FIELD CROPS,SORGHUM,2001.0,,4000000.0,
8483,AREA PLANTED,ALL CLASSES,3500000,KS,SORGHUM - ACRES PLANTED,FIELD CROPS,SORGHUM,2000.0,,3500000.0,
8484,AREA PLANTED,ALL CLASSES,3600000,KS,SORGHUM - ACRES PLANTED,FIELD CROPS,SORGHUM,1999.0,,3600000.0,
8485,AREA PLANTED,ALL CLASSES,3500000,KS,SORGHUM - ACRES PLANTED,FIELD CROPS,SORGHUM,1998.0,,3500000.0,
8486,AREA PLANTED,ALL CLASSES,3650000,KS,SORGHUM - ACRES PLANTED,FIELD CROPS,SORGHUM,1997.0,,3650000.0,
8487,AREA PLANTED,ALL CLASSES,260000,NE,SORGHUM - ACRES PLANTED,FIELD CROPS,SORGHUM,2023.0,,260000.0,
8488,AREA PLANTED,ALL CLASSES,320000,NE,SORGHUM - ACRES PLANTED,FIELD CROPS,SORGHUM,2022.0,,320000.0,
8489,AREA PLANTED,ALL CLASSES,320000,NE,SORGHUM - ACRES PLANTED,FIELD CROPS,SORGHUM,2021.0,,320000.0,
8490,AREA PLANTED,ALL CLASSES,195000,NE,SORGHUM - ACRES PLANTED,FIELD CROPS,SORGHUM,2020.0,,195000.0,
8491,AREA PLANTED,ALL CLASSES,200000,NE,SORGHUM - ACRES PLANTED,FIELD CROPS,SORGHUM,2019.0,,200000.0,
8492,AREA PLANTED,ALL CLASSES,230000,NE,SORGHUM - ACRES PLANTED,FIELD CROPS,SORGHUM,2018.0,,230000.0,
8493,AREA PLANTED,ALL CLASSES,180000,NE,SORGHUM - ACRES PLANTED,FIELD CROPS,SORGHUM,2017.0,,180000.0,
8494,AREA PLANTED,ALL CLASSES,200000,NE,SORGHUM - ACRES PLANTED,FIELD CROPS,SORGHUM,2016.0,,200000.0,
8495,AREA PLANTED,ALL CLASSES,270000,NE,SORGHUM - ACRES PLANTED,FIELD CROPS,SORGHUM,2015.0,,270000.0,
8496,AREA PLANTED,ALL CLASSES,210000,NE,SORGHUM - ACRES PLANTED,FIELD CROPS,SORGHUM,2014.0,,210000.0,
8497,AREA PLANTED,ALL CLASSES,250000,NE,SORGHUM - ACRES PLANTED,FIELD CROPS,SORGHUM,2013.0,,250000.0,
8498,AREA PLANTED,ALL CLASSES,120000,NE,SORGHUM - ACRES PLANTED,FIELD CROPS,SORGHUM,2012.0,,120000.0,
8499,AREA PLANTED,ALL CLASSES,130000,NE,SORGHUM - ACRES PLANTED,FIELD CROPS,SORGHUM,2011.0,,130000.0,
8500,AREA PLANTED,ALL CLASSES,140000,NE,SORGHUM - ACRES PLANTED,FIELD CROPS,SORGHUM,2010.0,,140000.0,
8501,AREA PLANTED,ALL CLASSES,210000,NE,SORGHUM - ACRES PLANTED,FIELD CROPS,SORGHUM,2009.0,,210000.0,
8502,AREA PLANTED,ALL CLASSES,270000,NE,SORGHUM - ACRES PLANTED,FIELD CROPS,SORGHUM,2008.0,,270000.0,
8503,AREA PLANTED,ALL CLASSES,350000,NE,SORGHUM - ACRES PLANTED,FIELD CROPS,SORGHUM,2007.0,,350000.0,
8504,AREA PLANTED,ALL CLASSES,370000,NE,SORGHUM - ACRES PLANTED,FIELD CROPS,SORGHUM,2006.0,,370000.0,
8505,AREA PLANTED,ALL CLASSES,340000,NE,SORGHUM - ACRES PLANTED,FIELD CROPS,SORGHUM,2005.0,,340000.0,
8506,AREA PLANTED,ALL CLASSES,550000,NE,SORGHUM - ACRES PLANTED,FIELD CROPS,SORGHUM,2004.0,,550000.0,
8507,AREA PLANTED,ALL CLASSES,660000,NE,SORGHUM - ACRES PLANTED,FIELD CROPS,SORGHUM,2003.0,,660000.0,
8508,AREA PLANTED,ALL CLASSES,450000,NE,SORGHUM - ACRES PLANTED,FIELD CROPS,SORGHUM,2002.0,,450000.0,
8509,AREA PLANTED,ALL CLASSES,550000,NE,SORGHUM - ACRES PLANTED,FIELD CROPS,SORGHUM,2001.0,,550000.0,
8510,AREA PLANTED,ALL CLASSES,600000,NE,SORGHUM - ACRES PLANTED,FIELD CROPS,SORGHUM,2000.0,,600000.0,
8511,AREA PLANTED,ALL CLASSES,550000,NE,SORGHUM - ACRES PLANTED,FIELD CROPS,SORGHUM,1999.0,,550000.0,
8512,AREA PLANTED,ALL CLASSES,700000,NE,SORGHUM - ACRES PLANTED,FIELD CROPS,SORGHUM,1998.0,,700000.0,
8513,AREA PLANTED,ALL CLASSES,900000,NE,SORGHUM - ACRES PLANTED,FIELD CROPS,SORGHUM,1997.0,,900000.0,
8514,AREA PLANTED,ALL CLASSES,18000,NC,SORGHUM - ACRES PLANTED,FIELD CROPS,SORGHUM,2018.0,,18000.0,
8515,AREA PLANTED,ALL CLASSES,22000,NC,SORGHUM - ACRES PLANTED,FIELD CROPS,SORGHUM,2017.0,,22000.0,
8516,AREA PLANTED,ALL CLASSES,45000,NC,SORGHUM - ACRES PLANTED,FIELD CROPS,SORGHUM,2016.0,,45000.0,
8517,AREA PLANTED,ALL CLASSES,16000,NC,SORGHUM - ACRES PLANTED,FIELD CROPS,SORGHUM,2008.0,,16000.0,
8518,AREA PLANTED,ALL CLASSES,12000,NC,SORGHUM - ACRES PLANTED,FIELD CROPS,SORGHUM,2007.0,,12000.0,
8519,AREA PLANTED,ALL CLASSES,17000,NC,SORGHUM - ACRES PLANTED,FIELD CROPS,SORGHUM,2006.0,,17000.0,
8520,AREA PLANTED,ALL CLASSES,16000,NC,SORGHUM - ACRES PLANTED,FIELD CROPS,SORGHUM,2005.0,,16000.0,
8521,AREA PLANTED,ALL CLASSES,17000,NC,SORGHUM - ACRES PLANTED,FIELD CROPS,SORGHUM,2004.0,,17000.0,
8522,AREA PLANTED,ALL CLASSES,18000,NC,SORGHUM - ACRES PLANTED,FIELD CROPS,SORGHUM,2003.0,,18000.0,
8523,AREA PLANTED,ALL CLASSES,17000,NC,SORGHUM - ACRES PLANTED,FIELD CROPS,SORGHUM,2002.0,,17000.0,
8524,AREA PLANTED,ALL CLASSES,15000,NC,SORGHUM - ACRES PLANTED,FIELD CROPS,SORGHUM,2001.0,,15000.0,
8525,AREA PLANTED,ALL CLASSES,18000,NC,SORGHUM - ACRES PLANTED,FIELD CROPS,SORGHUM,2000.0,,18000.0,
8526,AREA PLANTED,ALL CLASSES,19000,NC,SORGHUM - ACRES PLANTED,FIELD CROPS,SORGHUM,1999.0,,19000.0,
8527,AREA PLANTED,ALL CLASSES,21000,NC,SORGHUM - ACRES PLANTED,FIELD CROPS,SORGHUM,1998.0,,21000.0,
8528,AREA PLANTED,ALL CLASSES,20000,NC,SORGHUM - ACRES PLANTED,FIELD CROPS,SORGHUM,1997.0,,20000.0,
8529,AREA PLANTED,ALL CLASSES,1450000,TX,SORGHUM - ACRES PLANTED,FIELD CROPS,SORGHUM,2023.0,,1450000.0,
8530,AREA PLANTED,ALL CLASSES,1450000,TX,SORGHUM - ACRES PLANTED,FIELD CROPS,SORGHUM,2022.0,,1450000.0,
8531,AREA PLANTED,ALL CLASSES,2150000,TX,SORGHUM - ACRES PLANTED,FIELD CROPS,SORGHUM,2021.0,,2150000.0,
8532,AREA PLANTED,ALL CLASSES,1800000,TX,SORGHUM - ACRES PLANTED,FIELD CROPS,SORGHUM,2020.0,,1800000.0,
8533,AREA PLANTED,ALL CLASSES,1550000,TX,SORGHUM - ACRES PLANTED,FIELD CROPS,SORGHUM,2019.0,,1550000.0,
8534,AREA PLANTED,ALL CLASSES,1550000,TX,SORGHUM - ACRES PLANTED,FIELD CROPS,SORGHUM,2018.0,,1550000.0,
8535,AREA PLANTED,ALL CLASSES,1650000,TX,SORGHUM - ACRES PLANTED,FIELD CROPS,SORGHUM,2017.0,,1650000.0,
8536,AREA PLANTED,ALL CLASSES,1900000,TX,SORGHUM - ACRES PLANTED,FIELD CROPS,SORGHUM,2016.0,,1900000.0,
8537,AREA PLANTED,ALL CLASSES,2600000,TX,SORGHUM - ACRES PLANTED,FIELD CROPS,SORGHUM,2015.0,,2600000.0,
8538,AREA PLANTED,ALL CLASSES,2500000,TX,SORGHUM - ACRES PLANTED,FIELD CROPS,SORGHUM,2014.0,,2500000.0,
8539,AREA PLANTED,ALL CLASSES,3000000,TX,SORGHUM - ACRES PLANTED,FIELD CROPS,SORGHUM,2013.0,,3000000.0,
8540,AREA PLANTED,ALL CLASSES,2350000,TX,SORGHUM - ACRES PLANTED,FIELD CROPS,SORGHUM,2012.0,,2350000.0,
8541,AREA PLANTED,ALL CLASSES,1550000,TX,SORGHUM - ACRES PLANTED,FIELD CROPS,SORGHUM,2011.0,,1550000.0,
8542,AREA PLANTED,ALL CLASSES,1900000,TX,SORGHUM - ACRES PLANTED,FIELD CROPS,SORGHUM,2010.0,,1900000.0,
8543,AREA PLANTED,ALL CLASSES,2700000,TX,SORGHUM - ACRES PLANTED,FIELD CROPS,SORGHUM,2009.0,,2700000.0,
8544,AREA PLANTED,ALL CLASSES,3500000,TX,SORGHUM - ACRES PLANTED,FIELD CROPS,SORGHUM,2008.0,,3500000.0,
8545,AREA PLANTED,ALL CLASSES,2750000,TX,SORGHUM - ACRES PLANTED,FIELD CROPS,SORGHUM,2007.0,,2750000.0,
8546,AREA PLANTED,ALL CLASSES,2000000,TX,SORGHUM - ACRES PLANTED,FIELD CROPS,SORGHUM,2006.0,,2000000.0,
8547,AREA PLANTED,ALL CLASSES,2050000,TX,SORGHUM - ACRES PLANTED,FIELD CROPS,SORGHUM,2005.0,,2050000.0,
8548,AREA PLANTED,ALL CLASSES,2210000,TX,SORGHUM - ACRES PLANTED,FIELD CROPS,SORGHUM,2004.0,,2210000.0,
8549,AREA PLANTED,ALL CLASSES,3200000,TX,SORGHUM - ACRES PLANTED,FIELD CROPS,SORGHUM,2003.0,,3200000.0,
8550,AREA PLANTED,ALL CLASSES,3200000,TX,SORGHUM - ACRES PLANTED,FIELD CROPS,SORGHUM,2002.0,,3200000.0,
8551,AREA PLANTED,ALL CLASSES,3500000,TX,SORGHUM - ACRES PLANTED,FIELD CROPS,SORGHUM,2001.0,,3500000.0,
8552,AREA PLANTED,ALL CLASSES,3000000,TX,SORGHUM - ACRES PLANTED,FIELD CROPS,SORGHUM,2000.0,,3000000.0,
8553,AREA PLANTED,ALL CLASSES,3150000,TX,SORGHUM - ACRES PLANTED,FIELD CROPS,SORGHUM,1999.0,,3150000.0,
8554,AREA PLANTED,ALL CLASSES,3550000,TX,SORGHUM - ACRES PLANTED,FIELD CROPS,SORGHUM,1998.0,,3550000.0,
8555,AREA PLANTED,ALL CLASSES,3350000,TX,SORGHUM - ACRES PLANTED,FIELD CROPS,SORGHUM,1997.0,,3350000.0,
8556,AREA HARVESTED,ALL CLASSES,9000,CA,"SORGHUM, GRAIN - ACRES HARVESTED",FIELD CROPS,SORGHUM,2008.0,9000.0,,
8557,AREA HARVESTED,ALL CLASSES,10000,CA,"SORGHUM, GRAIN - ACRES HARVESTED",FIELD CROPS,SORGHUM,2007.0,10000.0,,
8558,AREA HARVESTED,ALL CLASSES,10000,CA,"SORGHUM, GRAIN - ACRES HARVESTED",FIELD CROPS,SORGHUM,2006.0,10000.0,,
8559,AREA HARVESTED,ALL CLASSES,10000,CA,"SORGHUM, GRAIN - ACRES HARVESTED",FIELD CROPS,SORGHUM,2005.0,10000.0,,
8560,AREA HARVESTED,ALL CLASSES,12000,CA,"SORGHUM, GRAIN - ACRES HARVESTED",FIELD CROPS,SORGHUM,2004.0,12000.0,,
8561,AREA HARVESTED,ALL CLASSES,10000,CA,"SORGHUM, GRAIN - ACRES HARVESTED",FIELD CROPS,SORGHUM,2003.0,10000.0,,
8562,AREA HARVESTED,ALL CLASSES,11000,CA,"SORGHUM, GRAIN - ACRES HARVESTED",FIELD CROPS,SORGHUM,2002.0,11000.0,,
8563,AREA HARVESTED,ALL CLASSES,7000,CA,"SORGHUM, GRAIN - ACRES HARVESTED",FIELD CROPS,SORGHUM,2001.0,7000.0,,
8564,AREA HARVESTED,ALL CLASSES,8000,CA,"SORGHUM, GRAIN - ACRES HARVESTED",FIELD CROPS,SORGHUM,2000.0,8000.0,,
8565,AREA HARVESTED,ALL CLASSES,16000,IL,"SORGHUM, GRAIN - ACRES HARVESTED",FIELD CROPS,SORGHUM,2018.0,16000.0,,
8566,AREA HARVESTED,ALL CLASSES,15000,IL,"SORGHUM, GRAIN - ACRES HARVESTED",FIELD CROPS,SORGHUM,2017.0,15000.0,,
8567,AREA HARVESTED,ALL CLASSES,16000,IL,"SORGHUM, GRAIN - ACRES HARVESTED",FIELD CROPS,SORGHUM,2016.0,16000.0,,
8568,AREA HARVESTED,ALL CLASSES,34000,IL,"SORGHUM, GRAIN - ACRES HARVESTED",FIELD CROPS,SORGHUM,2015.0,34000.0,,
8569,AREA HARVESTED,ALL CLASSES,21000,IL,"SORGHUM, GRAIN - ACRES HARVESTED",FIELD CROPS,SORGHUM,2014.0,21000.0,,
8570,AREA HARVESTED,ALL CLASSES,20000,IL,"SORGHUM, GRAIN - ACRES HARVESTED",FIELD CROPS,SORGHUM,2013.0,20000.0,,
8571,AREA HARVESTED,ALL CLASSES,27000,IL,"SORGHUM, GRAIN - ACRES HARVESTED",FIELD CROPS,SORGHUM,2012.0,27000.0,,
8572,AREA HARVESTED,ALL CLASSES,20000,IL,"SORGHUM, GRAIN - ACRES HARVESTED",FIELD CROPS,SORGHUM,2011.0,20000.0,,
8573,AREA HARVESTED,ALL CLASSES,33000,IL,"SORGHUM, GRAIN - ACRES HARVESTED",FIELD CROPS,SORGHUM,2010.0,33000.0,,
8574,AREA HARVESTED,ALL CLASSES,29000,IL,"SORGHUM, GRAIN - ACRES HARVESTED",FIELD CROPS,SORGHUM,2009.0,29000.0,,
8575,AREA HARVESTED,ALL CLASSES,76000,IL,"SORGHUM, GRAIN - ACRES HARVESTED",FIELD CROPS,SORGHUM,2008.0,76000.0,,
8576,AREA HARVESTED,ALL CLASSES,77000,IL,"SORGHUM, GRAIN - ACRES HARVESTED",FIELD CROPS,SORGHUM,2007.0,77000.0,,
8577,AREA HARVESTED,ALL CLASSES,72000,IL,"SORGHUM, GRAIN - ACRES HARVESTED",FIELD CROPS,SORGHUM,2006.0,72000.0,,
8578,AREA HARVESTED,ALL CLASSES,83000,IL,"SORGHUM, GRAIN - ACRES HARVESTED",FIELD CROPS,SORGHUM,2005.0,83000.0,,
8579,AREA HARVESTED,ALL CLASSES,82000,IL,"SORGHUM, GRAIN - ACRES HARVESTED",FIELD CROPS,SORGHUM,2004.0,82000.0,,
8580,AREA HARVESTED,ALL CLASSES,105000,IL,"SORGHUM, GRAIN - ACRES HARVESTED",FIELD CROPS,SORGHUM,2003.0,105000.0,,
8581,AREA HARVESTED,ALL CLASSES,76000,IL,"SORGHUM, GRAIN - ACRES HARVESTED",FIELD CROPS,SORGHUM,2002.0,76000.0,,
8582,AREA HARVESTED,ALL CLASSES,77000,IL,"SORGHUM, GRAIN - ACRES HARVESTED",FIELD CROPS,SORGHUM,2001.0,77000.0,,
8583,AREA HARVESTED,ALL CLASSES,85000,IL,"SORGHUM, GRAIN - ACRES HARVESTED",FIELD CROPS,SORGHUM,2000.0,85000.0,,
8584,AREA HARVESTED,ALL CLASSES,97000,IL,"SORGHUM, GRAIN - ACRES HARVESTED",FIELD CROPS,SORGHUM,1999.0,97000.0,,
8585,AREA HARVESTED,ALL CLASSES,107000,IL,"SORGHUM, GRAIN - ACRES HARVESTED",FIELD CROPS,SORGHUM,1998.0,107000.0,,
8586,AREA HARVESTED,ALL CLASSES,115000,IL,"SORGHUM, GRAIN - ACRES HARVESTED",FIELD CROPS,SORGHUM,1997.0,115000.0,,
8587,AREA HARVESTED,ALL CLASSES,2700000,KS,"SORGHUM, GRAIN - ACRES HARVESTED",FIELD CROPS,SORGHUM,2022.0,2700000.0,,
8588,AREA HARVESTED,ALL CLASSES,3400000,KS,"SORGHUM, GRAIN - ACRES HARVESTED",FIELD CROPS,SORGHUM,2021.0,3400000.0,,
8589,AREA HARVESTED,ALL CLASSES,2800000,KS,"SORGHUM, GRAIN - ACRES HARVESTED",FIELD CROPS,SORGHUM,2020.0,2800000.0,,
8590,AREA HARVESTED,ALL CLASSES,2400000,KS,"SORGHUM, GRAIN - ACRES HARVESTED",FIELD CROPS,SORGHUM,2019.0,2400000.0,,
8591,AREA HARVESTED,ALL CLASSES,2650000,KS,"SORGHUM, GRAIN - ACRES HARVESTED",FIELD CROPS,SORGHUM,2018.0,2650000.0,,
8592,AREA HARVESTED,ALL CLASSES,2450000,KS,"SORGHUM, GRAIN - ACRES HARVESTED",FIELD CROPS,SORGHUM,2017.0,2450000.0,,
8593,AREA HARVESTED,ALL CLASSES,2950000,KS,"SORGHUM, GRAIN - ACRES HARVESTED",FIELD CROPS,SORGHUM,2016.0,2950000.0,,
8594,AREA HARVESTED,ALL CLASSES,3200000,KS,"SORGHUM, GRAIN - ACRES HARVESTED",FIELD CROPS,SORGHUM,2015.0,3200000.0,,
8595,AREA HARVESTED,ALL CLASSES,2700000,KS,"SORGHUM, GRAIN - ACRES HARVESTED",FIELD CROPS,SORGHUM,2014.0,2700000.0,,
8596,AREA HARVESTED,ALL CLASSES,2850000,KS,"SORGHUM, GRAIN - ACRES HARVESTED",FIELD CROPS,SORGHUM,2013.0,2850000.0,,
8597,AREA HARVESTED,ALL CLASSES,2100000,KS,"SORGHUM, GRAIN - ACRES HARVESTED",FIELD CROPS,SORGHUM,2012.0,2100000.0,,
8598,AREA HARVESTED,ALL CLASSES,2000000,KS,"SORGHUM, GRAIN - ACRES HARVESTED",FIELD CROPS,SORGHUM,2011.0,2000000.0,,
8599,AREA HARVESTED,ALL CLASSES,2250000,KS,"SORGHUM, GRAIN - ACRES HARVESTED",FIELD CROPS,SORGHUM,2010.0,2250000.0,,
8600,AREA HARVESTED,ALL CLASSES,2550000,KS,"SORGHUM, GRAIN - ACRES HARVESTED",FIELD CROPS,SORGHUM,2009.0,2550000.0,,
8601,AREA HARVESTED,ALL CLASSES,2800000,KS,"SORGHUM, GRAIN - ACRES HARVESTED",FIELD CROPS,SORGHUM,2008.0,2800000.0,,
8602,AREA HARVESTED,ALL CLASSES,2650000,KS,"SORGHUM, GRAIN - ACRES HARVESTED",FIELD CROPS,SORGHUM,2007.0,2650000.0,,
8603,AREA HARVESTED,ALL CLASSES,2500000,KS,"SORGHUM, GRAIN - ACRES HARVESTED",FIELD CROPS,SORGHUM,2006.0,2500000.0,,
8604,AREA HARVESTED,ALL CLASSES,2600000,KS,"SORGHUM, GRAIN - ACRES HARVESTED",FIELD CROPS,SORGHUM,2005.0,2600000.0,,
8605,AREA HARVESTED,ALL CLASSES,2900000,KS,"SORGHUM, GRAIN - ACRES HARVESTED",FIELD CROPS,SORGHUM,2004.0,2900000.0,,
8606,AREA HARVESTED,ALL CLASSES,2900000,KS,"SORGHUM, GRAIN - ACRES HARVESTED",FIELD CROPS,SORGHUM,2003.0,2900000.0,,
8607,AREA HARVESTED,ALL CLASSES,3000000,KS,"SORGHUM, GRAIN - ACRES HARVESTED",FIELD CROPS,SORGHUM,2002.0,3000000.0,,
8608,AREA HARVESTED,ALL CLASSES,3750000,KS,"SORGHUM, GRAIN - ACRES HARVESTED",FIELD CROPS,SORGHUM,2001.0,3750000.0,,
8609,AREA HARVESTED,ALL CLASSES,3200000,KS,"SORGHUM, GRAIN - ACRES HARVESTED",FIELD CROPS,SORGHUM,2000.0,3200000.0,,
8610,AREA HARVESTED,ALL CLASSES,3400000,KS,"SORGHUM, GRAIN - ACRES HARVESTED",FIELD CROPS,SORGHUM,1999.0,3400000.0,,
8611,AREA HARVESTED,ALL CLASSES,3300000,KS,"SORGHUM, GRAIN - ACRES HARVESTED",FIELD CROPS,SORGHUM,1998.0,3300000.0,,
8612,AREA HARVESTED,ALL CLASSES,3400000,KS,"SORGHUM, GRAIN - ACRES HARVESTED",FIELD CROPS,SORGHUM,1997.0,3400000.0,,
8613,AREA HARVESTED,ALL CLASSES,125000,NE,"SORGHUM, GRAIN - ACRES HARVESTED",FIELD CROPS,SORGHUM,2022.0,125000.0,,
8614,AREA HARVESTED,ALL CLASSES,230000,NE,"SORGHUM, GRAIN - ACRES HARVESTED",FIELD CROPS,SORGHUM,2021.0,230000.0,,
8615,AREA HARVESTED,ALL CLASSES,150000,NE,"SORGHUM, GRAIN - ACRES HARVESTED",FIELD CROPS,SORGHUM,2020.0,150000.0,,
8616,AREA HARVESTED,ALL CLASSES,130000,NE,"SORGHUM, GRAIN - ACRES HARVESTED",FIELD CROPS,SORGHUM,2019.0,130000.0,,
8617,AREA HARVESTED,ALL CLASSES,170000,NE,"SORGHUM, GRAIN - ACRES HARVESTED",FIELD CROPS,SORGHUM,2018.0,170000.0,,
8618,AREA HARVESTED,ALL CLASSES,130000,NE,"SORGHUM, GRAIN - ACRES HARVESTED",FIELD CROPS,SORGHUM,2017.0,130000.0,,
8619,AREA HARVESTED,ALL CLASSES,175000,NE,"SORGHUM, GRAIN - ACRES HARVESTED",FIELD CROPS,SORGHUM,2016.0,175000.0,,
8620,AREA HARVESTED,ALL CLASSES,240000,NE,"SORGHUM, GRAIN - ACRES HARVESTED",FIELD CROPS,SORGHUM,2015.0,240000.0,,
8621,AREA HARVESTED,ALL CLASSES,160000,NE,"SORGHUM, GRAIN - ACRES HARVESTED",FIELD CROPS,SORGHUM,2014.0,160000.0,,
8622,AREA HARVESTED,ALL CLASSES,145000,NE,"SORGHUM, GRAIN - ACRES HARVESTED",FIELD CROPS,SORGHUM,2013.0,145000.0,,
8623,AREA HARVESTED,ALL CLASSES,60000,NE,"SORGHUM, GRAIN - ACRES HARVESTED",FIELD CROPS,SORGHUM,2012.0,60000.0,,
8624,AREA HARVESTED,ALL CLASSES,90000,NE,"SORGHUM, GRAIN - ACRES HARVESTED",FIELD CROPS,SORGHUM,2011.0,90000.0,,
8625,AREA HARVESTED,ALL CLASSES,80000,NE,"SORGHUM, GRAIN - ACRES HARVESTED",FIELD CROPS,SORGHUM,2010.0,80000.0,,
8626,AREA HARVESTED,ALL CLASSES,135000,NE,"SORGHUM, GRAIN - ACRES HARVESTED",FIELD CROPS,SORGHUM,2009.0,135000.0,,
8627,AREA HARVESTED,ALL CLASSES,210000,NE,"SORGHUM, GRAIN - ACRES HARVESTED",FIELD CROPS,SORGHUM,2008.0,210000.0,,
8628,AREA HARVESTED,ALL CLASSES,240000,NE,"SORGHUM, GRAIN - ACRES HARVESTED",FIELD CROPS,SORGHUM,2007.0,240000.0,,
8629,AREA HARVESTED,ALL CLASSES,240000,NE,"SORGHUM, GRAIN - ACRES HARVESTED",FIELD CROPS,SORGHUM,2006.0,240000.0,,
8630,AREA HARVESTED,ALL CLASSES,250000,NE,"SORGHUM, GRAIN - ACRES HARVESTED",FIELD CROPS,SORGHUM,2005.0,250000.0,,
8631,AREA HARVESTED,ALL CLASSES,415000,NE,"SORGHUM, GRAIN - ACRES HARVESTED",FIELD CROPS,SORGHUM,2004.0,415000.0,,
8632,AREA HARVESTED,ALL CLASSES,500000,NE,"SORGHUM, GRAIN - ACRES HARVESTED",FIELD CROPS,SORGHUM,2003.0,500000.0,,
8633,AREA HARVESTED,ALL CLASSES,320000,NE,"SORGHUM, GRAIN - ACRES HARVESTED",FIELD CROPS,SORGHUM,2002.0,320000.0,,
8634,AREA HARVESTED,ALL CLASSES,425000,NE,"SORGHUM, GRAIN - ACRES HARVESTED",FIELD CROPS,SORGHUM,2001.0,425000.0,,
8635,AREA HARVESTED,ALL CLASSES,500000,NE,"SORGHUM, GRAIN - ACRES HARVESTED",FIELD CROPS,SORGHUM,2000.0,500000.0,,
8636,AREA HARVESTED,ALL CLASSES,470000,NE,"SORGHUM, GRAIN - ACRES HARVESTED",FIELD CROPS,SORGHUM,1999.0,470000.0,,
8637,AREA HARVESTED,ALL CLASSES,600000,NE,"SORGHUM, GRAIN - ACRES HARVESTED",FIELD CROPS,SORGHUM,1998.0,600000.0,,
8638,AREA HARVESTED,ALL CLASSES,750000,NE,"SORGHUM, GRAIN - ACRES HARVESTED",FIELD CROPS,SORGHUM,1997.0,750000.0,,
8639,AREA HARVESTED,ALL CLASSES,8000,NC,"SORGHUM, GRAIN - ACRES HARVESTED",FIELD CROPS,SORGHUM,2018.0,8000.0,,
8640,AREA HARVESTED,ALL CLASSES,17000,NC,"SORGHUM, GRAIN - ACRES HARVESTED",FIELD CROPS,SORGHUM,2017.0,17000.0,,
8641,AREA HARVESTED,ALL CLASSES,37000,NC,"SORGHUM, GRAIN - ACRES HARVESTED",FIELD CROPS,SORGHUM,2016.0,37000.0,,
8642,AREA HARVESTED,ALL CLASSES,13000,NC,"SORGHUM, GRAIN - ACRES HARVESTED",FIELD CROPS,SORGHUM,2008.0,13000.0,,
8643,AREA HARVESTED,ALL CLASSES,8000,NC,"SORGHUM, GRAIN - ACRES HARVESTED",FIELD CROPS,SORGHUM,2007.0,8000.0,,
8644,AREA HARVESTED,ALL CLASSES,13000,NC,"SORGHUM, GRAIN - ACRES HARVESTED",FIELD CROPS,SORGHUM,2006.0,13000.0,,
8645,AREA HARVESTED,ALL CLASSES,13000,NC,"SORGHUM, GRAIN - ACRES HARVESTED",FIELD CROPS,SORGHUM,2005.0,13000.0,,
8646,AREA HARVESTED,ALL CLASSES,14000,NC,"SORGHUM, GRAIN - ACRES HARVESTED",FIELD CROPS,SORGHUM,2004.0,14000.0,,
8647,AREA HARVESTED,ALL CLASSES,14000,NC,"SORGHUM, GRAIN - ACRES HARVESTED",FIELD CROPS,SORGHUM,2003.0,14000.0,,
8648,AREA HARVESTED,ALL CLASSES,12000,NC,"SORGHUM, GRAIN - ACRES HARVESTED",FIELD CROPS,SORGHUM,2002.0,12000.0,,
8649,AREA HARVESTED,ALL CLASSES,11000,NC,"SORGHUM, GRAIN - ACRES HARVESTED",FIELD CROPS,SORGHUM,2001.0,11000.0,,
8650,AREA HARVESTED,ALL CLASSES,12000,NC,"SORGHUM, GRAIN - ACRES HARVESTED",FIELD CROPS,SORGHUM,2000.0,12000.0,,
8651,AREA HARVESTED,ALL CLASSES,12000,NC,"SORGHUM, GRAIN - ACRES HARVESTED",FIELD CROPS,SORGHUM,1999.0,12000.0,,
8652,AREA HARVESTED,ALL CLASSES,12000,NC,"SORGHUM, GRAIN - ACRES HARVESTED",FIELD CROPS,SORGHUM,1998.0,12000.0,,
8653,AREA HARVESTED,ALL CLASSES,11000,NC,"SORGHUM, GRAIN - ACRES HARVESTED",FIELD CROPS,SORGHUM,1997.0,11000.0,,
8654,AREA HARVESTED,ALL CLASSES,950000,TX,"SORGHUM, GRAIN - ACRES HARVESTED",FIELD CROPS,SORGHUM,2022.0,950000.0,,
8655,AREA HARVESTED,ALL CLASSES,1870000,TX,"SORGHUM, GRAIN - ACRES HARVESTED",FIELD CROPS,SORGHUM,2021.0,1870000.0,,
8656,AREA HARVESTED,ALL CLASSES,1500000,TX,"SORGHUM, GRAIN - ACRES HARVESTED",FIELD CROPS,SORGHUM,2020.0,1500000.0,,
8657,AREA HARVESTED,ALL CLASSES,1400000,TX,"SORGHUM, GRAIN - ACRES HARVESTED",FIELD CROPS,SORGHUM,2019.0,1400000.0,,
